# PIMCID: N2-M100-cycle1-w0
# START_CONFIG 000000
      0        0        1      4.773E+00      1.065E+01      9.977E+00         99        0        1        0
      0        1        1      1.361E+01      9.400E+00      1.086E+01         99        1        1        1
      1        0        1      4.602E+00      1.064E+01      9.615E+00          0        0        2        0
      1        1        1      1.621E+01      9.174E+00      1.059E+01          0        1        2        1
      2        0        1      4.679E+00      1.156E+01      1.035E+01          1        0        3        0
      2        1        1      1.527E+01      1.023E+01      9.952E+00          1        1        3        1
      3        0        1      4.672E+00      9.979E+00      1.034E+01          2        0        4        0
      3        1        1      1.606E+01      1.060E+01      1.064E+01          2        1        4        1
      4        0        1      4.652E+00      1.024E+01      9.433E+00          3        0        5        0
      4        1        1      1.534E+01      1.030E+01      1.007E+01          3        1        5        1
      5        0        1      5.136E+00      1.134E+01      9.513E+00          4        0        6        0
      5        1        1      1.493E+01      1.059E+01      9.966E+00          4        1        6        1
      6        0        1      4.807E+00      1.043E+01      9.179E+00          5        0        7        0
      6        1        1      1.616E+01      1.109E+01      1.005E+01          5        1        7        1
      7        0        1      5.773E+00      1.067E+01      1.005E+01          6        0        8        0
      7        1        1      1.505E+01      1.076E+01      1.005E+01          6        1        8        1
      8        0        1      5.438E+00      1.056E+01      1.017E+01          7        0        9        0
      8        1        1      1.480E+01      1.026E+01      1.039E+01          7        1        9        1
      9        0        1      5.700E+00      9.538E+00      1.023E+01          8        0       10        0
      9        1        1      1.420E+01      9.851E+00      1.058E+01          8        1       10        1
     10        0        1      5.693E+00      9.459E+00      9.286E+00          9        0       11        0
     10        1        1      1.531E+01      9.810E+00      9.937E+00          9        1       11        1
     11        0        1      5.213E+00      1.014E+01      1.058E+01         10        0       12        0
     11        1        1      1.572E+01      1.076E+01      1.017E+01         10        1       12        1
     12        0        1      5.432E+00      1.025E+01      1.090E+01         11        0       13        0
     12        1        1      1.645E+01      1.027E+01      1.032E+01         11        1       13        1
     13        0        1      5.125E+00      1.025E+01      1.158E+01         12        0       14        0
     13        1        1      1.442E+01      1.041E+01      9.978E+00         12        1       14        1
     14        0        1      6.043E+00      1.031E+01      1.087E+01         13        0       15        0
     14        1        1      1.464E+01      9.698E+00      1.019E+01         13        1       15        1
     15        0        1      5.760E+00      9.938E+00      9.960E+00         14        0       16        0
     15        1        1      1.425E+01      1.024E+01      1.059E+01         14        1       16        1
     16        0        1      5.343E+00      9.778E+00      1.085E+01         15        0       17        0
     16        1        1      1.517E+01      1.095E+01      1.013E+01         15        1       17        1
     17        0        1      5.190E+00      1.057E+01      9.628E+00         16        0       18        0
     17        1        1      1.362E+01      1.124E+01      1.025E+01         16        1       18        1
     18        0        1      5.444E+00      1.078E+01      9.838E+00         17        0       19        0
     18        1        1      1.482E+01      1.004E+01      9.223E+00         17        1       19        1
     19        0        1      6.169E+00      9.530E+00      1.085E+01         18        0       20        0
     19        1        1      1.393E+01      1.009E+01      1.036E+01         18        1       20        1
     20        0        1      5.027E+00      1.010E+01      9.896E+00         19        0       21        0
