# START_CONFIG 000000
      0        0        1      1.144E+00      1.749E+00     -6.324E-01         99        0        1        0
      0        1        1     -4.843E-01      5.712E+00      3.795E+00         99        1        1        1
      0        2        1     -2.703E+00      4.871E+00      2.878E+00         99        2        1        2
      0        3        1      8.269E-01     -4.321E+00     -9.893E-01         99        3        1        3
      0        4        1     -6.387E+00     -5.584E+00     -4.706E+00         99        4        1        4
      0        5        1     -5.920E+00      3.533E+00      3.626E+00         99        5        1        5
      0        6        1      7.548E-01      6.191E+00     -5.347E+00         99        6        1        6
      0        7        1      2.768E+00      5.188E+00     -4.839E-01         99        7        1        7
      0        8        1      1.622E+00     -3.722E+00     -4.721E+00         99        8        1        8
      0        9        1     -1.644E+00      6.482E+00     -5.957E-01         99        9        1        9
      0       10        1     -5.862E+00     -2.383E+00      1.050E+00         99       10        1       10
      0       11        1      4.786E+00      2.437E+00     -4.165E+00         99       11        1       11
      0       12        1     -5.064E+00      6.268E+00      1.144E+00         99       12        1       12
      0       13        1     -1.457E+00     -6.331E+00     -3.899E+00         99       13        1       13
      0       14        1      2.513E+00      3.592E+00      5.050E+00         99       14        1       14
      0       15        1      3.847E+00     -2.161E+00      3.384E+00         99       15        1       15
      0       16        1     -5.490E+00      1.342E+00     -5.731E+00         99       16        1       16
      0       17        1      3.823E-01     -2.276E+00     -7.000E+00         99       17        1       17
      0       18        1     -2.829E+00      8.959E-01      3.578E+00         99       18        1       18
      0       19        1     -4.806E+00     -3.451E+00      4.768E+00         99       19        1       19
      0       20        1      4.676E-01      3.391E+00     -5.993E+00         99       20        1       20
      0       21        1      5.348E+00     -1.461E+00      9.113E-01         99       21        1       21
      0       22        1      4.317E+00     -4.545E+00      5.826E+00         99       22        1       22
      0       23        1      1.741E+00      3.363E-01      5.969E+00         99       23        1       23
      0       24        1     -1.902E+00     -1.575E+00      2.890E-01         99       24        1       24
      0       25        1      4.758E+00      1.546E+00      5.178E+00         99       25        1       25
      0       26        1      5.272E+00      5.982E+00     -6.434E+00         99       26        1       26
      0       27        1     -1.800E+00      3.847E+00      6.953E+00         99       27        1       27
      0       28        1     -5.843E+00     -4.311E+00     -1.287E+00         99       28        1       28
      0       29        1     -1.725E+00      1.534E+00     -6.567E+00         99       29        1       29
      0       30        1      1.863E+00      1.459E-01     -4.505E+00         99       30        1       30
