# PIMCID: N2-M100-cycle2-exchange
# START_CONFIG 000000
     77        1        1      1.870E+01      1.255E+01      7.971E+00         76        1       78        1
     78        0        1      8.713E+00      8.706E+00      1.094E+01         77        0       79        0
     78        1        1      1.916E+01      1.248E+01      8.071E+00         77        1       79        1
     79        0        1      8.996E+00      8.685E+00      1.093E+01         78        0       80        0
     79        1        1      1.901E+01      1.310E+01      7.939E+00         78        1       80        1
     80        0        1      9.158E+00      8.470E+00      1.111E+01         79        0       81        0
     80        1        1      1.916E+01      1.293E+01      8.256E+00         79        1       81        1
     81        0        1      8.909E+00      8.186E+00      1.135E+01         80        0       82        0
     81        1        1      1.942E+01      1.292E+01      8.180E+00         80        1       82        1
     82        0        1      9.149E+00      8.097E+00      1.101E+01         81        0       83        0
     82        1        1      1.919E+01      1.305E+01      7.949E+00         81        1       83        1
     83        0        1      9.668E+00      8.544E+00      1.109E+01         82        0       84        0
     83        1        1      1.941E+01      1.294E+01      8.487E+00         82        1       84        1
     84        0        1      9.596E+00      8.020E+00      1.116E+01         83        0       85        0
     84        1        1      1.968E+01      1.338E+01      8.532E+00         83        1       85        1
     85        0        1      9.654E+00      8.145E+00      1.112E+01         84        0       86        0
     85        1        1      1.981E+01      1.289E+01      8.212E+00         84        1       86        1
     86        0        1      9.613E+00      8.354E+00      1.109E+01         85        0       87        0
     86        1        1      1.948E+01      1.326E+01      8.525E+00         85        1       87        1
     87        0        1      1.007E+01      8.349E+00      1.095E+01         86        0       88        0
     87        1        1      1.977E+01      1.320E+01      8.563E+00         86        1       88        1
     88        0        1      9.623E+00      8.339E+00      1.087E+01         87        0       89        0
     88        1        1      1.887E-01      1.359E+01      8.836E+00         87        1       89        1
     89        0        1      1.015E+01      8.367E+00      1.083E+01         88        0       90        0
     89        1        1      1.984E+01      1.330E+01      8.685E+00         88        1       90        1
     90        0        1      1.036E+01      8.145E+00      1.040E+01         89        0       91        0
     90        1        1      1.939E-01      1.343E+01      8.929E+00         89        1       91        1
     91        0        1      9.960E+00      8.167E+00      1.051E+01         90        0       92        0
     91        1        1      3.553E-01      1.340E+01      9.332E+00         90        1       92        1
     92        0        1      1.032E+01      8.086E+00      1.067E+01         91        0       93        0
     92        1        1      2.350E-01      1.319E+01      8.946E+00         91        1       93        1
     93        0        1      1.055E+01      8.108E+00      1.050E+01         92        0       94        0
     93        1        1      2.217E-01      1.322E+01      9.046E+00         92        1       94        1
     94        0        1      1.041E+01      8.079E+00      1.025E+01         93        0       95        0
     94        1        1      4.574E-01      1.370E+01      9.356E+00         93        1       95        1
     95        0        1      1.060E+01      8.186E+00      1.019E+01         94        0       96        0
     95        1        1      6.692E-01      1.369E+01      9.827E+00         94        1       96        1
     96        0        1      1.049E+01      8.265E+00      1.019E+01         95        0       97        0
     96        1        1      5.519E-01      1.346E+01      9.955E+00         95        1       97        1
     97        0        1      1.079E+01      7.901E+00      1.021E+01         96        0       98        0
     97        1        1      6.421E-01      1.324E+01      9.555E+00         96        1       98        1
     98        0        1      1.068E+01      7.792E+00      9.847E+00         97        0       99        0
     98        1        1      9.835E-01      1.331E+01      9.796E+00         97        1       99        1
     99        0        1      1.124E+01      7.984E+00      1.010E+01         98        0        0        1
     99        1        1      8.034E-01      1.332E+01      9.725E+00         98        1        0        0
# END_CONFIG
