# PIMCID: N2-M100-cycle2-perturbed
# START_CONFIG 000000
      0        0        1      4.496E+00      4.623E+00      5.326E+00         99        0        1        1
      0        1        1      8.769E+00      5.025E+00      6.483E+00         99        1        1        0
      1        0        1      5.192E+00      4.781E+00      4.613E+00          0        1        2        0
      1        1        1      8.582E+00      5.357E+00      7.617E+00          0        0        2        1
      2        0        1      4.811E+00      4.650E+00      4.646E+00          1        0        3        0
      2        1        1      7.067E+00      5.031E+00      6.492E+00          1        1        3        1
      3        0        1      5.542E+00      4.004E+00      5.772E+00          2        0        4        0
      3        1        1      8.184E+00      5.451E+00      6.823E+00          2        1        4        1
      4        0        1      5.538E+00      5.000E+00      5.124E+00          3        0        5        0
      4        1        1      8.329E+00      4.774E+00      6.769E+00          3        1        5        1
      5        0        1      5.248E+00      5.530E+00      5.956E+00          4        0        6        0
      5        1        1      7.520E+00      5.392E+00      6.986E+00          4        1        6        1
      6        0        1      6.057E+00      4.487E+00      6.063E+00          5        0        7        0
      6        1        1      7.165E+00      5.386E+00      6.005E+00          5        1        7        1
      7        0        1      5.345E+00      4.640E+00      4.644E+00          6        0        8        0
      7        1        1      8.497E+00      4.916E+00      7.821E+00          6        1        8        1
      8        0        1      5.781E+00      4.989E+00      6.070E+00          7        0        9        0
      8        1        1      8.706E+00      5.260E+00      6.296E+00          7        1        9        1
      9        0        1      5.207E+00      5.516E+00      5.953E+00          8        0       10        0
      9        1        1      7.823E+00      5.545E+00      6.814E+00          8        1       10        1
     10        0        1      4.932E+00      4.308E+00      6.082E+00          9        0       11        0
     10        1        1      8.119E+00      5.477E+00      6.480E+00          9        1       11        1
     11        0        1      4.897E+00      4.644E+00      5.448E+00         10        0       12        0
     11        1        1      8.509E+00      5.081E+00      6.737E+00         10        1       12        1
     12        0        1      5.088E+00      5.492E+00      4.650E+00         11        0       13        0
     12        1        1      8.411E+00      4.472E+00      6.705E+00         11        1       13        1
     13        0        1      4.955E+00      4.887E+00      6.440E+00         12        0       14        0
     13        1        1      8.818E+00      4.442E+00      6.842E+00         12        1       14        1
     14        0        1      4.341E+00      5.533E+00      6.384E+00         13        0       15        0
     14        1        1      8.123E+00      4.368E+00      5.800E+00         13        1       15        1
     15        0        1      5.207E+00      5.850E+00      6.861E+00         14        0       16        0
