# PIMCID: N2-M100-cycle2-w0-random2
# START_CONFIG 000000
      0        0        1      1.423E+01      1.301E+00      1.259E+01         99        0        1        0
      0        1        1      1.138E+01      6.374E+00      2.172E+00         99        1        1        1
      1        0        1      1.436E+01      2.379E+00      1.271E+01          0        0        2        0
      1        1        1      1.157E+01      6.192E+00      2.441E+00          0        1        2        1
      2        0        1      1.384E+01      1.894E+00      1.318E+01          1        0        3        0
      2        1        1      1.135E+01      7.414E+00      2.566E+00          1        1        3        1
      3        0        1      1.395E+01      1.297E+00      1.227E+01          2        0        4        0
      3        1        1      1.143E+01      6.698E+00      2.044E+00          2        1        4        1
      4        0        1      1.400E+01      1.514E+00      1.264E+01          3        0        5        0
      4        1        1      1.119E+01      6.738E+00      2.012E+00          3        1        5        1
      5        0        1      1.492E+01      2.770E-01      1.296E+01          4        0        6        0
      5        1        1      1.121E+01      7.414E+00      1.466E+00          4        1        6        1
      6        0        1      1.368E+01      2.134E+00      1.343E+01          5        0        7        0
      6        1        1      1.148E+01      5.775E+00      1.287E+00          5        1        7        1
      7        0        1      1.448E+01      1.708E+00      1.318E+01          6        0        8        0
      7        1        1      1.215E+01      7.329E+00      2.388E+00          6        1        8        1
      8        0        1      1.397E+01      9.798E-01      1.235E+01          7        0        9        0
      8        1        1      1.189E+01      7.527E+00      1.519E+00          7        1        9        1
      9        0        1      1.274E+01      7.999E-01      1.272E+01          8        0       10        0
      9        1        1      1.198E+01      6.719E+00      2.854E+00          8        1       10        1
     10        0        1      1.402E+01      8.535E-01      1.318E+01          9        0       11        0
     10        1        1      1.133E+01      7.099E+00      2.509E+00          9        1       11        1
     11        0        1      1.425E+01      5.825E-01      1.218E+01         10        0       12        0
     11        1        1      1.138E+01      6.771E+00      1.472E+00         10        1       12        1
     12        0        1      1.429E+01      4.729E-01      1.280E+01         11        0       13        0
     12        1        1      1.132E+01      5.734E+00      1.989E+00         11        1       13        1
     13        0        1      1.354E+01      9.647E-01      1.337E+01         12        0       14        0
     13        1        1      1.150E+01      6.343E+00      2.522E+00         12        1       14        1
     14        0        1      1.320E+01      1.585E+00      1.297E+01         13        0       15        0
     14        1        1      1.118E+01      6.597E+00      2.625E+00         13        1       15        1
