# PIMCID: N2-M100-cycle2-winding1
# START_CONFIG 000000
      0        0        1      9.247E-01      1.227E+01      1.014E+01         99        1        1        0
      0        1        1      1.059E+00      1.329E+01      9.794E+00         99        0        1        1
      1        0        1      9.369E-01      1.222E+01      1.019E+01          0        0        2        0
      1        1        1      1.327E+00      1.321E+01      1.050E+01          0        1        2        1
      2        0        1      1.604E+00      1.181E+01      1.006E+01          1        0        3        0
      2        1        1      1.214E+00      1.335E+01      1.046E+01          1        1        3        1
      3        0        1      1.565E+00      1.184E+01      1.045E+01          2        0        4        0
      3        1        1      1.390E+00      1.331E+01      1.058E+01          2        1        4        1
      4        0        1      1.782E+00      1.211E+01      1.032E+01          3        0        5        0
      4        1        1      1.817E+00      1.344E+01      1.061E+01          3        1        5        1
      5        0        1      2.075E+00      1.170E+01      1.036E+01          4        0        6        0
      5        1        1      2.279E+00      1.360E+01      1.128E+01          4        1        6        1
      6        0        1      2.095E+00      1.162E+01      1.085E+01          5        0        7        0
      6        1        1      2.176E+00      1.302E+01      1.130E+01          5        1        7        1
      7        0        1      2.135E+00      1.205E+01      1.071E+01          6        0        8        0
      7        1        1      2.512E+00      1.305E+01      1.152E+01          6        1        8        1
      8        0        1      2.644E+00      1.156E+01      1.125E+01          7        0        9        0
      8        1        1      2.781E+00      1.332E+01      1.194E+01          7        1        9        1
      9        0        1      2.877E+00      1.194E+01      1.083E+01          8        0       10        0
      9        1        1      2.636E+00      1.267E+01      1.179E+01          8        1       10        1
     10        0        1      2.953E+00      1.147E+01      1.138E+01          9        0       11        0
     10        1        1      2.934E+00      1.269E+01      1.210E+01          9        1       11        1
     11        0        1      3.007E+00      1.171E+01      1.103E+01         10        0       12        0
     11        1        1      3.514E+00      1.284E+01      1.207E+01         10        1       12        1
     12        0        1      3.128E+00      1.164E+01      1.150E+01         11        0       13        0
     12        1        1      3.562E+00      1.270E+01      1.216E+01         11        1       13        1
     13        0        1      3.541E+00      1.113E+01      1.169E+01         12        0       14        0
     13        1        1      3.700E+00      1.227E+01      1.231E+01         12        1       14        1
     14        0        1      3.715E+00      1.116E+01      1.169E+01         13        0       15        0
     14        1        1      3.911E+00      1.244E+01      1.270E+01         13        1       15        1
     15        0        1      3.802E+00      1.129E+01      1.179E+01         14        0       16        0
     15        1        1      4.067E+00      1.219E+01      1.285E+01         14        1       16        1
     16        0        1      4.246E+00      1.101E+01      1.141E+01         15        0       17        0
     16        1        1      3.997E+00      1.156E+01      1.306E+01         15        1       17        1
     17        0        1      4.323E+00      1.095E+01      1.201E+01         16        0       18        0
     17        1        1      4.284E+00      1.160E+01      1.324E+01         16        1       18        1
     18        0        1      4.474E+00      1.058E+01      1.169E+01         17        0       19        0
     18        1        1      4.433E+00      1.171E+01      1.337E+01         17        1       19        1
     19        0        1      4.918E+00      1.094E+01      1.205E+01         18        0       20        0
     19        1        1      4.650E+00      1.148E+01      1.329E+01         18        1       20        1
     20        0        1      5.225E+00      1.083E+01      1.180E+01         19        0       21        0
     20        1        1      4.806E+00      1.088E+01      1.330E+01         19        1       21        1
     21        0        1      5.433E+00      1.069E+01      1.165E+01         20        0       22        0
     21        1        1      5.249E+00      1.078E+01      1.323E+01         20        1       22        1
     22        0        1      5.216E+00      1.025E+01      1.224E+01         21        0       23        0
     22        1        1      5.338E+00      1.062E+01      1.357E+01         21        1       23        1
     23        0        1      5.565E+00      1.050E+01      1.227E+01         22        0       24        0
     23        1        1      5.498E+00      1.039E+01      1.336E+01         22        1       24        1
